Term,PCA_X,PCA_Y
Persian,0.3941278265123553,0.3946643983255113
Psyduck,0.3559981731574131,0.3229877859390422
Golduck,0.3432608619192772,0.3465449553559209
Mankey,0.2883585080832614,0.2785305976985392
Primeape,0.2957496885366446,0.33720729225430657
Growlithe,0.3770417292444011,0.348157652728307
Arcanine,0.4138571182555621,0.3682707275111251
Poliwag,0.33142759910985775,0.309578010446436
Poliwhirl,0.38490815931100936,0.37465913467253165
Poliwrath,0.34370823139887385,0.2828913410115315
Abra,0.310940650065938,0.23027061184499564
Kadabra,0.3630845142618811,0.30458257511156306
Alakazam,0.3787260009804763,0.3688771803776469
Machop,0.3765087848092115,0.3017077614946864
Machoke,0.35732496354000537,0.32265074761368834
Machamp,0.3373378211997554,0.3043076804419048
Bellsprout,0.34888873371824747,0.3215370422748235
Weepinbell,0.37277150135975073,0.3865485358120268
Victreebel,0.3523920476523938,0.37118619057409546
Tentacool,0.38482371670168625,0.3237330178911384
Tentacruel,0.4575556289459621,0.37122045458328334
Geodude,0.3200851319915829,0.24439448358676796
Graveler,0.4023710870527374,0.3825378837625778
Golem,0.38106673076995556,0.35003617648416757
Ponyta,0.35475971552741803,0.2976684396403191
Rapidash,0.3903612318990742,0.353053665733603
Slowpoke,0.3858170829966855,0.29073721448642365
Slowbro,0.3737725050718307,0.3346011931281709
Magnemite,0.3294880226037906,0.24164836612059676
Magneton,0.36508274246745276,0.33606550911323463
Farfetch'd,0.3400979835944497,0.18885633254671996
Doduo,0.37358129487189473,0.3166411967119773
Dodrio,0.38890022353079096,0.40279173417574593
Seel,0.4170347620262205,0.37635341375703485
Dewgong,0.3919001986387753,0.37429626855432674
Grimer,0.3502711656880828,0.24875951010392383
Muk,0.3841707684492937,0.30842915267840876
Shellder,0.3281368850189048,0.28187523769736644
Cloyster,0.3251991091170816,0.36539000708412006
Gastly,0.2865310352626151,0.2319928309267502
Haunter,0.3781319481996841,0.28635947157258657
Gengar,0.33538089403466975,0.3133095637800792
Onix,0.34686583349868033,0.2846474676124194
Drowzee,0.3466114970549769,0.28626345549391424
Hypno,0.38492899241711875,0.35773895207579054
Krabby,0.35682384758388674,0.328145078274005
Kingler,0.34547459688969834,0.37437612968507994
Voltorb,0.3455610766409742,0.2770289590506006
Electrode,0.34084200274363685,0.36598875447796886
Exeggcute,0.3027515192095829,0.3149127538409679
Exeggutor,0.35425525198133007,0.3766279565420478
Cubone,0.34685283036348524,0.3110786312065274
Marowak,0.41906080528138234,0.3848687378779729
Hitmonlee,0.30266672236253245,0.2778813098079197
Hitmonchan,0.3286229987630779,0.3038085304132233
Lickitung,0.37428886286289376,0.27659627086863087
Koffing,0.30955616130793523,0.22759769809925645
Weezing,0.3700277953621257,0.329114151138407
Rhyhorn,0.36226567016286676,0.2788926743466515
Rhydon,0.4193827993167258,0.3505458014498038
Chansey,0.409600294205072,0.3750707673187242
Tangela,0.35084311868711665,0.3101994881015486
Kangaskhan,0.3893138659214152,0.3262877353727322
Horsea,0.3492588937417163,0.25949842903860465
Seadra,0.3945178765225431,0.3724343461543371
Goldeen,0.37245530653420267,0.30647111357178025
Seaking,0.4354922111728914,0.3933854251487267
Staryu,0.36211268713151673,0.3039680387850401
Starmie,0.3818167793302448,0.38939572975714515
Scyther,0.3226298738256841,0.3048656610000223
Jynx,0.30185256505121777,0.34583795575066795
Electabuzz,0.36224449877623893,0.35089836546863395
Magmar,0.3474766446094811,0.33138988045954004
Pinsir,0.3898747340859855,0.37462038184822666
Tauros,0.3981873307633435,0.3179971092793639
Magikarp,0.3262619064651871,0.17915373267479495
Gyarados,0.4289960147183855,0.41563765698065086
Lapras,0.3737684432129851,0.2793321083628393
Ditto,0.34065092402993774,0.27281522755711907
Eevee,0.33859727633093417,0.27510505691030945
Vaporeon,0.4192829437417544,0.344948265221098
Jolteon,0.379850306918135,0.35715942344933604
Flareon,0.4099368948533613,0.3408381995235433
Porygon,0.3174983973295777,0.2885984623272763
Omanyte,0.3741211596310555,0.29981075172166116
Omastar,0.37504103944636646,0.3932817352466106
Kabuto,0.34871566868510134,0.26272576676007436
Kabutops,0.3791785895211894,0.3757293548746334
Aerodactyl,0.365180882869915,0.29492775082929223
Snorlax,0.4064368294831655,0.3455564668918566
Articuno,0.3554125396275093,0.3128401906015662
Zapdos,0.32825131455061096,0.3223053667829747
Moltres,0.41356758409893024,0.3125836100545564
Dratini,0.34568010924158754,0.3059686282131716
Dragonair,0.38808823156730504,0.337946026022699
Dragonite,0.38646046579431304,0.3134990215578422
Mewtwo,0.36958906509573114,0.293486437744385
Mew,0.3952088106025442,0.307351246336195
Chikorita,-1.295370056329017,0.04808410590456833
Bayleef,-1.3261380515956616,0.018451158011310472
Meganium,-1.2731808720508726,0.02814520747485272
Cyndaquil,-1.317871496577364,-0.10515769107120515
Quilava,-1.2742583959032083,0.1093539248358169
Typhlosion,-1.3146673407735132,0.07751430319882259
Totodile,-1.2766659551703106,0.03814501229334467
Croconaw,-1.3619358711377185,0.0630219832883736
Feraligatr,-1.2591366789636442,0.08998265059996446
Sentret,-1.2517869033260705,-0.08702175519395479
Furret,-1.279826703111217,0.03879654567607663
Hoothoot,-1.3400793174390409,0.03653098802023186
Noctowl,-1.2921814854433642,-0.03657900465129604
Ledyba,-1.321814354003344,-4.5855536142707007e-05
Ledian,-1.3489166829100296,0.02564635259649076
Spinarak,-1.3063377706948502,-0.1145647362736527
Ariados,-1.2639717227728549,0.02770076240897497
Crobat,-1.311362959404404,0.019061537966640445
Chinchou,-1.2848327366437788,0.0455335822132603
Lanturn,-1.181749408228326,-0.029779673001243363
Pichu,-1.2106213374810046,-0.17662013128076182
Cleffa,-1.302434375251255,0.0015381297823354716
Igglybuff,-1.3336180716870143,-0.036332101835698176
Togepi,-1.2853266018648446,-0.07941958791306623
Togetic,-1.3102717181285146,0.026687057291436337
Natu,-1.3112879607513261,-0.042473002089262336
Xatu,-1.3433325209848694,0.043257932057548944
Mareep,-1.3182173454042188,0.04541060617618423
Flaaffy,-1.2895491471111797,0.07768370890051596
Ampharos,-1.2759971985575784,-0.02304793774746332
Bellossom,-1.3075666424503154,0.11214277039329214
Marill,-1.2701827896347127,0.09498627394218158
Azumarill,-1.2246500467333532,-0.03543492727055343
Sudowoodo,-1.262149020948558,-0.006917146482172879
Politoed,-1.2253427505741246,0.022060961894330634
Hoppip,-1.3119337272274945,-0.05187407012985749
Skiploom,-1.3174757914678583,0.07011024580282432
Jumpluff,-1.2882952118401063,0.048628724174439635
Aipom,-1.321314658863668,0.05211955411486063
Sunkern,-1.2549512386713835,-0.12473219600833466
Sunflora,-1.301991324082733,0.06810426420806563
