Term,PCA_X,PCA_Y
Clefairy,0.24195089672788603,0.3154639180781589
Clefable,0.30127257251898054,0.29864918462975765
Vulpix,0.26499758467870693,0.30138535355079266
Ninetales,0.2656392021604085,0.27444320245157644
Jigglypuff,0.25911626684737,0.307816132054279
Wigglytuff,0.3221580938486058,0.3124017294301297
Zubat,0.22273000845778917,0.3358375198474153
Golbat,0.18238543578679423,0.3164845582971859
Oddish,0.2360064576139339,0.28146736427072033
Gloom,0.2958666908232143,0.21178096536635527
Vileplume,0.540650293841535,0.18609976760750754
Paras,0.24998217876512208,0.23286500537824284
Parasect,0.2644033000782343,0.3033906454250321
Venonat,0.2510266477246343,0.34039158623751953
Venomoth,0.5589068025390905,0.11404768297182812
Diglett,0.21089893533510923,0.2668854427324541
Dugtrio,0.5800335834918238,0.1382442833528782
Meowth,0.24270615870942874,0.32681085561747325
Persian,0.2638046318176798,0.34809799987074286
Psyduck,0.258899115976416,0.3213247014024992
Golduck,0.2423060090067701,0.2869626999032542
Mankey,0.4533773596049579,0.063303878113321
Primeape,0.2513108117126343,0.2492205029886151
Growlithe,0.592421978509435,0.10857014597773783
Arcanine,0.5619548995667104,0.11802816045560562
Poliwag,0.21512077095995244,0.2937886005269129
Poliwhirl,0.28368635322093455,0.2607673283284463
Poliwrath,0.2585477075760971,0.273853704971546
Abra,0.5240584852669993,0.11281317254268551
Kadabra,0.5976961199988834,0.11057984099725557
Alakazam,0.5663920398971759,0.1742390859363532
Machop,0.24287334692702,0.2905471078903232
Machoke,0.24797608828058765,0.3139205918994083
Machamp,0.22802612588930496,0.19336273729728953
Bellsprout,0.28524986561343524,0.30756593825545486
Weepinbell,0.49604203343950776,0.23441569032504744
Victreebel,0.5828848050548218,0.10692421904705358
Tentacool,0.25399946321246436,0.29009104447057255
Tentacruel,0.2670456377807951,0.3691629637132296
Geodude,0.5121648316162434,0.13687317463527957
Graveler,0.5760002373447415,0.20410312784269766
Golem,0.5453668195731636,0.18121912025695594
Ponyta,0.5419850947280408,0.0737470135179099
Rapidash,0.573033334002862,0.11768327785189166
Slowpoke,0.28150684127810666,0.22697208363519475
Slowbro,0.5231977475023728,0.09499288875958924
Magnemite,0.24108618400137147,0.2913538382709629
Magneton,0.258772159029212,0.3156373868007202
Farfetch'd,0.18760892027511963,0.2588564172570893
Doduo,0.2569151023740907,0.36614840581101676
Dodrio,0.2555172862000588,0.252648414470562
Seel,0.27137299829855505,0.34493048545985316
Dewgong,0.5514318997915252,0.16091859209718806
Grimer,0.22768064596475432,0.3145413382133065
Muk,0.5396276752342776,0.11636412626619418
Shellder,0.21300314478949037,0.3000326609218987
Cloyster,0.54589083922733,0.12453922089369972
Gastly,0.24358775684775352,0.30461019917075655
Haunter,0.22524962330956774,0.25612503804123643
Gengar,0.27277290703235507,0.23697739399799922
Onix,0.5486653640854345,0.20079313347703348
Drowzee,0.26421245346419436,0.2489638418460955
Hypno,0.28149166023318245,0.27751689074886704
Krabby,0.24236085884824143,0.3033526151278381
Kingler,0.24169745645281154,0.27477393998562233
Voltorb,0.49473720123302806,0.1757101916071155
Electrode,0.2721428512756191,0.32645097091023434
Exeggcute,0.5423640675427368,0.10806640770403166
Exeggutor,0.2777655027644476,0.2835782206131874
Cubone,0.23809289938126404,0.3264723350039725
Marowak,0.3034563522383506,0.3611303827566175
Hitmonlee,0.4885277191988789,0.149149402263028
Hitmonchan,0.47480416590931174,0.19055164211584377
Lickitung,0.2712367189263951,0.30391273756785003
Koffing,0.5163795734970092,0.11716873962840313
Weezing,0.5368485816080395,0.019490524542720607
Rhyhorn,0.5641291888498547,0.0879056585348001
Rhydon,0.5861843936367886,0.058175682025189114
Chansey,0.35549552549880886,0.22197286908281
Tangela,0.5404702503103394,0.1759497296217308
Kangaskhan,0.22699409818208374,0.3558809718310745
Horsea,0.23679567905124813,0.22875047311007649
Seadra,0.23982496863688393,0.2966070511114776
Goldeen,0.2671970681329981,0.3349688496896424
Seaking,0.23192722823835776,0.35030830806960417
Staryu,0.5272870172611985,0.2616053105378998
Starmie,0.6010486300277026,0.23118166476935603
Scyther,0.2504418559337646,0.23019586885429447
Jynx,0.521562226579252,0.03933226790119241
Electabuzz,0.3012756229746493,0.34190598347272855
Magmar,0.22691730075002886,0.31962412657545514
Pinsir,0.2655006732433318,0.3662057444565386
Tauros,0.2845296173450544,0.30161878273677434
Magikarp,0.18359517216006377,0.292133309395802
Gyarados,0.2813934542451714,0.30320373296623016
Lapras,0.6134914552820075,0.10529759593645593
Ditto,0.2054859923975855,0.255156074779962
Eevee,0.2675521665480587,0.2824771757068024
Vaporeon,0.5852087589017573,0.10410891460009371
Jolteon,0.5251248032355376,0.18376709099910088
Flareon,0.5680683382290732,0.15771275667186538
Porygon,0.24411471332941884,0.33733776442985636
Omanyte,0.21474353086121808,0.31147290329976757
Omastar,0.2466121613263468,0.3749945195189279
Kabuto,0.2620872819355352,0.33275267984726203
Kabutops,0.2254631756190702,0.32376296588851783
Aerodactyl,0.24945870613568366,0.30020237902370267
Snorlax,0.6044791788796352,0.12015892641919354
Articuno,0.24026449338226202,0.35678239019712754
Zapdos,0.24991647452586868,0.30316270440914966
Moltres,0.32571306816804696,0.25310351240482737
Dratini,0.24048841107156044,0.3523221555680837
Dragonair,0.26431625911896967,0.30347132246284975
Dragonite,0.2722061121567001,0.33186917947278405
Mewtwo,0.24978484280518065,0.3501840712377904
Mew,0.2520590926567329,0.35366327907362
Chikorita,-1.4492045116895977,-0.0521888167946048
Bayleef,-1.4798426053736846,-0.05464786780567917
Meganium,-1.438142889649652,-0.04297007078178469
Cyndaquil,-1.497168497423281,-0.060983881286403425
Quilava,-1.411741998206387,-0.0552444735562301
Typhlosion,-1.4684937290151288,-0.07361215118963467
Totodile,-1.437702882858783,-0.04529262898918806
Croconaw,-1.5087776362905732,-0.06835722039018571
Feraligatr,-1.4359701365056214,-0.043604818395871256
Sentret,-1.4058918850782443,-0.05230607001101659
Furret,-1.4557365066668708,-0.04506630302214878
Hoothoot,-1.4545789096231505,-0.05788032488463196
Noctowl,-1.465623080603986,-0.06774090296473263
Ledyba,-1.4703155844806302,-0.053963759813541894
Ledian,-1.4617452219728513,-0.06464473031942826
Spinarak,-1.5007469147363934,-0.07269831661366977
Ariados,-1.4218840762462963,-0.05249507265120571
Crobat,-1.480315676469738,-0.044867886628829984
Chinchou,-1.4373913220793755,-0.054171239174612654
Lanturn,-1.4463782723378795,-0.04688870452215776
Pichu,-1.4287984696967262,-0.05117330623782786
Cleffa,-1.4330730956243434,-0.06306438866096944
Igglybuff,-1.5298474636995936,-0.06556741750787005
Togepi,-1.4663669797121788,-0.07347709374162897
Togetic,-1.503549689339847,-0.07633288329236418
Natu,-1.4826418429621586,-0.05517756761400511
Xatu,-1.4713114267703944,-0.04671436468429797
Mareep,-1.4818320820564532,-0.06455572939323292
Flaaffy,-1.4557574556507962,-0.056225735852959396
Ampharos,-1.4842283176024536,-0.05330153904438635
Bellossom,-1.4504904634548215,-0.07077123990951557
Marill,-1.4421065440679819,-0.06486010814732229
Azumarill,-1.409949133122228,-0.049121774358700805
Sudowoodo,-1.4442360429354568,-0.07361562304715694
Politoed,-1.4047925659642855,-0.057211874988473965
Hoppip,-1.4504149039018057,-0.05793849061734102
Skiploom,-1.4584676346684318,-0.04048033495970687
Jumpluff,-1.4026411358894608,-0.049599681425376005
Aipom,-1.4402819257178365,-0.05869415005573268
Sunkern,-1.4579041562109232,-0.05082849004026267
Sunflora,-1.429127684936037,-0.03769076831498582
Yanma,-1.4589360362341395,-0.060563461863148274
Wooper,-1.4874060967118037,-0.08373578243876306
Quagsire,-1.4459021345098357,-0.04610386343615405
Espeon,-1.4619754745574314,-0.06653827605637806
Umbreon,-1.4796374662282301,-0.06152723276178755
Murkrow,-1.433660182707499,-0.05296603341718481
Slowking,-1.4937833579130664,-0.07270052488460384
Misdreavus,-1.4854236634646527,-0.06699123103155519
Unown,-1.4451800996343243,-0.057612495802727356
Wobbuffet,-1.473216323705371,-0.08716413637037032
Girafarig,-1.473790614523465,-0.07007091787726695
Pineco,-1.5236711456850507,-0.06993026014449268
Forretress,-1.455599749222452,-0.05823787300474101
Dunsparce,-1.469486675693126,-0.063994641612323
Gligar,-1.4604182339909695,-0.04923014334008599
Steelix,-1.3943250079222305,-0.04232139050384389
Snubbull,-1.4760277125154329,-0.07331692979685231
Granbull,-1.505862123615193,-0.07545650759088887
Qwilfish,-1.45400712384046,-0.06939151024909473
Scizor,-1.4714340502478993,-0.05098844941610448
Shuckle,-1.502477036439676,-0.09316714053110511
Heracross,-1.436653402779699,-0.04916445347583543
Sneasel,-1.4549307947474575,-0.05888178362376276
Teddiursa,-1.4666640021461006,-0.05147995116845686
Ursaring,-1.4154777143372936,-0.06006119078373328
Slugma,-1.4625536564754666,-0.05854820648018917
