Term,PCA_X,PCA_Y
Powder Snow,0.3174791822550417,-0.25982395173443523
Psybeam,0.3622674919588746,-0.2965048344659302
Psychic,0.43391297283975866,-0.2877894926872586
Psywave,0.39755342251958214,-0.285235560823648
Pursuit,0.22705356082322709,-0.2024787296657918
Quick Attack,0.49622805898601935,-0.3059409258656447
Rage,0.5191841333521808,-0.33298984770600043
Rapid Spin,0.4817407227576906,-0.29776907584398743
Razor Leaf,0.30049623179919893,-0.21947073763054945
Razor Wind,0.4765219380860451,-0.3041735267727646
Recover,0.38673011712745964,-0.19075114434115528
Reflect,0.41436653634640613,-0.24335868712671635
Rest,0.5758320823384091,-0.2855670931784674
Roar,0.47612794498498917,-0.32193936013588287
Rock Slide,0.3624281884130847,-0.29870183470069883
Rock Smash,0.38003238995371985,-0.3097956944463396
Rock Throw,0.26989428313357433,-0.257462146461943
Rolling Kick,0.2543080416949878,-0.23524614425661217
Rollout,0.34953937249749034,-0.3083449678227025
Sacred Fire,0.2749016563370889,-0.2166843369369951
Sand Attack,0.32359998455555683,-0.25284260554226945
Scratch,0.4135124641875424,-0.2953824220209741
Self Destruct,0.4945643338646465,-0.2996465943975659
Shadow Ball,0.3748018864505339,-0.24177664457961665
Sketch,0.5351512327083174,-0.11715512953990607
Skull Bash,0.4926446259183789,-0.3310993544050806
Sky Attack,0.3672210062353098,-0.21215769575003487
Slam,0.44999454351168683,-0.308402599252278
Slash,0.4399196941130359,-0.30728650984070577
Sleep Powder,0.49443473415932965,-0.22488320067030354
Sludge,0.3347249760789005,-0.2598365429076543
Sludge Bomb,0.4284361987318045,-0.2757570682073271
Smog,0.3764609089670258,-0.2664669778913743
Snore,0.5186238445228942,-0.34674352851616064
Solar Beam,0.39934217553943446,-0.30270002931316947
